primary key,target values,probability
9011743,0,0.000178945
9011744,0,3.95E-09
9011745,0,7.61E-07
9011746,0,6.14E-07
9011747,0,1.67E-08
9011748,0,8.23E-08
9011749,0,7.27E-09
9011750,0,5.32E-09
9011751,0,2.42E-06
9011752,0,2.57E-07
9011753,0,1.58E-06
9011754,0,0.027176265
9011755,0,1.56E-06
9011756,0,3.17E-07
9011757,0,6.79E-07
9011758,0,2.23E-06
9011759,0,3.35E-08
9011760,0,1.31E-07
9011761,0,4.88E-08
9011762,0,0.490710258
9011763,0,7.73E-09
9011764,0,8.30E-06
9011765,0,3.81E-05
9011766,0,5.48E-07
9011767,0,2.01E-05
9011768,0,1.59E-08
9011769,0,8.90E-07
9011770,0,1.11E-07
9011771,0,6.23E-06
9011772,0,2.63E-05
9011773,0,1.31E-06
9011774,0,2.95E-06
9011775,0,6.50E-05
9011776,0,0.044037759
9011777,0,1.22E-06
9011778,0,8.38E-05
9011779,0,3.13E-07
9011780,0,8.47E-07
9011781,0,3.86E-06
9011782,0,6.63E-06
9011783,0,8.26E-08
9011784,0,3.56E-05
9011785,0,2.92E-08
9011786,0,1.58E-06
9011787,0,0.013029251
9011788,0,6.21E-08
9011789,0,1.26E-05
9011790,0,6.13E-07
9011791,0,3.93E-08
9011792,0,2.98E-06
9011793,0,3.76E-07
9011794,0,4.60E-06
9011795,0,1.12E-06
9011796,0,0.087149113
9011797,0,0.011185187
9011798,0,5.46E-07
9011799,0,9.39E-07
9011800,0,0.041009344
9011801,0,5.56E-07
9011802,0,2.48E-08
9011803,0,6.60E-06
9011804,0,0.000102602
9011805,0,1.13E-07
9011806,0,5.11E-07
9011807,0,1.13E-06
9011808,0,1.55E-08
9011809,0,5.82E-05
9011810,0,3.18E-08
9011811,0,1.96E-05
9011812,0,1.57E-08
9011813,0,3.22E-05
9011814,0,2.86E-07
9011815,0,1.27E-06
9011816,0,3.38E-08
9011817,0,4.11E-05
9011818,0,7.05E-05
9011819,0,3.02E-07
9011820,0,1.37E-06
9011821,0,0.025395462
9011822,0,2.84E-08
9011823,0,0.000634173
9011824,0,3.57E-05
9011825,0,1.62E-06
9011826,0,1.22E-06
9011827,0,5.04E-06
9011828,0,1.17E-07
9011829,0,6.79E-10
9011830,0,1.51E-08
9011831,0,3.47E-08
9011832,0,1.49E-06
9011833,0,6.78E-07
9011834,0,0.00024128
9011835,0,5.05E-05
9011836,0,1.55E-06
9011837,0,1.03E-06
9011838,0,9.62E-05
9011839,0,1.27E-06
9011840,0,8.21E-06
9011841,0,9.65E-08
9011842,0,0.011742929
9011843,0,1.39E-06
9011844,0,1.30E-05
9011845,0,4.32E-05
9011846,0,4.00E-07
9011847,0,4.72E-08
9011848,0,1.52E-06
9011849,0,6.34E-07
9011850,0,1.13E-06
9011851,0,0.000151622
9011852,0,6.61E-07
9011853,0,7.44E-08
9011854,0,0.002230765
9011855,0,1.97E-07
9011856,0,6.64E-09
9011857,0,1.37E-05
9011858,0,0.000184173
9011859,0,7.81E-08
9011860,0,3.07E-07
9011861,0,7.65E-08
9011862,0,1.56E-07
9011863,0,2.73E-06
9011864,0,1.87E-07
9011865,0,3.82E-07
9011866,0,3.41E-06
9011867,0,2.91E-06
9011868,0,0.008395164
9011869,0,1.68E-06
9011870,0,7.68E-06
9011871,0,3.08E-08
9011872,0,6.64E-09
9011873,0,5.06E-06
9011874,0,3.41E-08
9011875,0,1.69E-07
9011876,0,2.17E-06
9011877,0,0.000212847
9011878,0,0.000613229
9011879,0,7.97E-07
9011880,0,6.62E-07
9011881,0,8.16E-08
9011882,0,1.16E-07
9011883,0,1.39E-05
9011884,0,9.44E-07
9011885,0,3.81E-07
9011886,0,1.39E-07
9011887,0,3.63E-06
9011888,0,1.09E-05
9011889,0,4.41E-08
9011890,0,3.84E-07
9011891,0,2.92E-08
9011892,0,4.56E-09
9011893,0,1.30E-05
9011894,0,4.54E-05
9011895,0,0.000162715
9011896,0,0.002603871
9011897,0,0.092093132
9011898,0,6.15E-07
9011899,0,5.43E-06
9011900,0,2.58E-08
9011901,0,8.72E-07
9011902,0,3.34E-06
9011903,0,6.64E-08
9011904,0,3.63E-08
9011905,0,0.000448025
9011906,0,3.27E-06
9011907,0,3.00E-08
9011908,0,0.007055453
9011909,0,1.05E-05
9011910,0,1.36E-08
9011911,0,1.92E-06
9011912,0,9.72E-06
9011913,0,4.49E-06
9011914,0,1.16E-07
9011915,0,5.00E-06
9011916,1,0.813448608
9011917,0,4.42E-07
9011918,0,8.50E-05
9011919,0,1.37E-08
9011920,0,4.31E-05
9011921,0,2.28E-08
9011922,0,3.04E-05
9011923,0,7.57E-06
9011924,0,2.45E-07
9011925,0,1.48E-08
9011926,0,1.31E-06
9011927,0,2.99E-05
9011928,0,2.89E-05
9011929,0,6.72E-05
9011930,0,9.85E-07
9011931,0,1.22E-06
9011932,0,9.31E-09
9011933,0,8.94E-06
9011934,0,6.98E-08
9011935,0,3.77E-07
9011936,0,3.20E-05
9011937,0,0.000105346
9011938,0,9.54E-05
9011939,0,0.015963564
9011940,0,0.000114347
9011941,0,0.000200196
9011942,0,4.85E-09
9011943,0,8.11E-06
9011944,0,7.15E-07
9011945,0,2.65E-07
9011946,0,0.030749856
9011947,0,0.000693483
9011948,0,4.58E-06
9011949,0,3.49E-07
9011950,0,3.94E-07
9011951,0,3.59E-06
9011952,0,5.62E-05
9011953,0,0.00272258
9011954,0,3.95E-07
9011955,0,9.08E-08
9011956,0,8.00E-07
9011957,0,0.000399669
9011958,0,1.59E-07
9011959,0,9.97E-08
9011960,0,0.000570205
9011961,0,0.000102063
9011962,0,2.69E-06
9011963,0,1.69E-05
9011964,0,1.57E-06
9011965,0,1.01E-07
9011966,0,7.26E-06
9011967,0,0.000470787
9011968,0,9.40E-09
9011969,0,8.88E-09
9011970,0,4.00E-06
9011971,0,4.80E-06
9011972,0,9.98E-07
9011973,0,0.003291025
9011974,0,7.56E-08
9011975,0,3.97E-06
9011976,0,4.36E-06
9011977,0,3.66E-06
9011978,0,3.87E-05
9011979,0,1.88E-07
9011980,0,1.99E-09
9011981,0,4.69E-05
9011982,0,3.22E-07
9011983,0,4.30E-07
9011984,0,5.32E-07
9011985,0,1.09E-06
9011986,0,4.10E-07
9011987,0,1.12E-08
9011988,0,9.11E-09
9011989,0,2.92E-08
9011990,0,7.90E-07
9011991,0,3.92E-08
9011992,0,1.94E-07
9011993,0,4.17E-08
9011994,0,2.39E-05
9011995,0,3.75E-06
9011996,0,4.87E-06
9011997,0,2.07E-06
9011998,0,4.98E-07
9011999,0,6.21E-08
9012000,0,0.000111486
9012001,0,1.08E-06
9012002,0,1.41E-06
9012003,0,1.21E-05
9012004,0,1.87E-07
9012005,0,6.64E-05
9012006,0,2.13E-05
9012007,0,1.23E-06
9012008,0,2.55E-06
9012009,0,5.79E-05
9012010,0,1.02E-05
9012011,0,1.11E-07
9012012,0,2.82E-06
9012013,0,5.62E-07
9012014,0,0.000159647
9012015,0,3.85E-08
9012016,0,2.17E-06
9012017,0,6.89E-08
9012018,0,2.04E-06
9012019,0,6.16E-05
9012020,0,0.035688225
9012021,0,1.75E-05
9012022,0,2.01E-08
9012023,0,1.26E-05
9012024,0,3.08E-06
9012025,0,1.43E-08
9012026,0,0.00031456
9012027,0,2.65E-08
9012028,0,0.002344095
9012029,0,0.000335472
9012030,0,0.000543346
9012031,0,5.64E-05
9012032,0,1.90E-05
9012033,0,6.86E-08
9012034,0,0.000226321
9012035,0,4.03E-07
9012036,0,3.57E-06
9012037,0,6.39E-07
9012038,0,4.24E-06
9012039,0,3.85E-06
9012040,0,5.86E-05
9012041,0,3.54E-07
9012042,0,8.34E-06
9012043,0,2.67E-07
9012044,0,1.35E-09
9012045,0,8.25E-06
9012046,0,1.87E-06
9012047,0,2.54E-08
9012048,0,7.07E-08
9012049,0,6.34E-07
9012050,0,4.49E-07
9012051,0,4.93E-07
9012052,0,1.87E-07
9012053,0,0.002040059
9012054,0,0.000186043
9012055,0,1.35E-06
9012056,0,0.002003459
9012057,0,1.14E-07
9012058,0,3.75E-07
9012059,0,1.99E-05
9012060,0,1.93E-07
9012061,0,1.33E-07
9012062,0,1.73E-07
9012063,0,7.86E-06
9012064,0,1.23E-05
9012065,0,5.38E-09
9012066,0,1.42E-05
9012067,0,7.55E-07
9012068,0,8.97E-08
9012069,0,0.000803437
9012070,0,4.88E-06
9012071,0,2.45E-08
9012072,0,1.33E-07
9012073,0,1.52E-07
9012074,0,2.05E-09
9012075,0,2.49E-08
9012076,0,0.004121184
9012077,0,6.30E-08
9012078,0,2.01E-09
9012079,0,4.18E-06
9012080,0,6.33E-05
9012081,0,5.74E-09
9012082,0,5.77E-07
9012083,0,0.003735917
9012084,0,2.80E-07
9012085,0,5.52E-08
9012086,0,3.64E-06
9012087,0,8.62E-05
9012088,0,1.26E-08
9012089,0,1.42E-06
9012090,0,1.75E-09
9012091,0,0.000774944
9012092,0,1.64E-07
9012093,0,2.78E-09
9012094,0,1.52E-06
9012095,0,4.80E-08
9012096,0,5.43E-06
9012097,0,5.90E-07
9012098,0,6.03E-06
9012099,0,1.42E-05
9012100,0,2.03E-06
9012101,0,3.52E-06
9012102,0,0.000700449
9012103,0,8.65E-07
9012104,0,7.86E-05
9012105,0,1.97E-08
9012106,0,8.82E-08
9012107,0,1.11E-07
9012108,0,8.52E-07
9012109,0,2.48E-08
9012110,0,4.42E-06
9012111,0,0.007889318
9012112,0,2.56E-07
9012113,0,0.000411333
9012114,0,8.08E-08
9012115,0,2.51E-08
9012116,0,0.000623377
9012117,0,0.000279362
9012118,0,0.000102778
9012119,0,3.63E-09
9012120,0,7.57E-07
9012121,0,5.17E-07
9012122,0,1.94E-06
9012123,0,3.22E-06
9012124,0,3.34E-09
9012125,0,3.51E-08
9012126,0,1.37E-07
9012127,0,4.86E-07
9012128,0,4.51E-05
9012129,0,2.69E-06
9012130,0,4.09E-07
9012131,0,2.15E-07
9012132,0,1.14E-05
9012133,0,9.43E-06
9012134,0,0.040304869
9012135,0,5.14E-08
9012136,0,6.68E-09
9012137,0,5.43E-06
9012138,0,0.0051706
9012139,0,0.000319956
9012140,0,2.45E-05
9012141,0,0.000133969
9012142,0,8.28E-05
9012143,0,5.18E-07
9012144,0,2.15E-05
9012145,0,0.000763998
9012146,0,2.28E-07
9012147,0,2.58E-07
9012148,0,2.53E-09
9012149,0,2.03E-08
9012150,0,0.000691887
9012151,0,1.44E-06
9012152,0,5.36E-05
9012153,0,3.11E-06
9012154,0,8.32E-07
9012155,0,3.48E-08
9012156,0,9.08E-07
9012157,0,7.69E-06
9012158,0,7.85E-06
9012159,0,4.40E-05
9012160,0,0.001608283
9012161,0,9.00E-07
9012162,0,1.03E-07
9012163,0,4.37E-06
9012164,0,2.23E-05
9012165,0,5.27E-05
9012166,0,5.32E-05
9012167,0,3.34E-08
9012168,0,1.29E-07
9012169,0,3.25E-09
9012170,0,1.10E-06
9012171,0,9.05E-06
9012172,0,0.000875263
9012173,0,1.40E-07
9012174,0,6.38E-05
9012175,0,5.21E-07
9012176,0,2.96E-06
9012177,0,3.24E-06
9012178,0,1.76E-08
9012179,0,4.04E-08
9012180,0,1.66E-08
9012181,0,8.36E-05
9012182,0,2.42E-07
9012183,0,1.29E-05
9012184,0,2.90E-08
9012185,0,7.50E-08
9012186,0,1.41E-07
9012187,0,4.65E-06
9012188,0,0.001450887
9012189,0,1.21E-05
9012190,0,1.72E-05
9012191,0,0.000175032
9012192,0,1.04E-07
9012193,0,5.11E-09
9012194,0,4.41E-07
9012195,0,1.05E-07
9012196,0,2.44E-05
9012197,0,2.07E-05
9012198,0,9.62E-06
9012199,0,2.12E-07
9012200,0,2.53E-07
9012201,0,9.81E-08
9012202,0,1.50E-06
9012203,0,5.89E-06
9012204,0,1.51E-06
9012205,0,1.22E-06
9012206,0,0.000223906
9012207,0,1.27E-07
9012208,0,0.022320172
9012209,0,4.94E-07
9012210,0,4.50E-06
9012211,0,1.38E-06
9012212,0,9.34E-06
9012213,0,9.80E-06
9012214,0,0.000221647
9012215,0,4.21E-06
9012216,0,8.01E-05
9012217,0,3.81E-07
9012218,0,1.68E-05
9012219,0,8.69E-07
9012220,0,6.96E-08
9012221,0,1.00E-08
9012222,0,4.75E-08
9012223,0,9.58E-07
9012224,0,3.53E-08
9012225,0,2.95E-08
9012226,0,0.000503647
9012227,0,0.000447045
9012228,0,8.63E-06
9012229,0,5.72E-06
9012230,0,5.01E-08
9012231,0,3.84E-08
9012232,0,4.93E-06
9012233,0,6.51E-07
9012234,0,2.32E-05
9012235,0,5.43E-06
9012236,0,2.07E-07
9012237,0,2.08E-06
9012238,0,6.21E-05
9012239,0,1.12E-08
9012240,0,4.44E-07
9012241,0,5.92E-05
9012242,0,3.01E-07
9012243,0,1.09E-05
9012244,0,4.47E-09
9012245,0,6.32E-09
9012246,0,3.06E-06
9012247,0,0.002277269
9012248,0,5.75E-09
9012249,0,1.92E-07
9012250,0,6.11E-07
9012251,0,7.23E-07
9012252,0,1.12E-07
9012253,0,0.000126256
9012254,0,4.18E-07
9012255,0,5.12E-08
9012256,0,1.51E-06
9012257,0,3.02E-07
9012258,0,6.20E-07
9012259,0,1.12E-08
9012260,0,6.88E-06
9012261,0,4.55E-07
9012262,0,3.54E-06
9012263,0,8.76E-05
9012264,0,4.60E-07
9012265,0,2.20E-05
9012266,0,0.138144925
9012267,0,3.02E-05
9012268,0,9.36E-08
9012269,0,5.43E-05
9012270,0,4.37E-07
9012271,0,3.46E-07
9012272,0,4.00E-07
9012273,0,3.26E-08
9012274,0,7.70E-05
9012275,0,2.57E-06
9012276,0,0.230077282
9012277,0,1.11E-06
9012278,0,1.34E-06
9012279,0,5.26E-07
9012280,0,3.02E-09
9012281,0,1.66E-06
9012282,0,1.13E-07
9012283,0,4.28E-07
9012284,0,3.31E-06
9012285,0,4.40E-06
9012286,0,4.44E-06
9012287,0,1.11E-05
9012288,0,5.21E-08
9012289,0,5.25E-07
9012290,0,5.17E-07
9012291,0,1.53E-08
9012292,0,3.81E-06
9012293,0,1.00E-07
9012294,0,3.00E-06
9012295,0,2.72E-05
9012296,0,0.00043312
9012297,0,5.48E-06
9012298,0,1.14E-06
9012299,0,1.93E-08
9012300,0,5.89E-05
9012301,0,0.032690011
9012302,0,1.30E-06
9012303,0,2.37E-05
9012304,0,1.73E-08
9012305,0,6.69E-09
9012306,0,7.63E-07
9012307,0,3.80E-07
9012308,0,8.38E-09
9012309,0,3.01E-05
9012310,0,1.01E-07
9012311,0,5.16E-06
9012312,0,6.97E-07
9012313,0,2.35E-09
9012314,0,4.06E-08
9012315,0,6.37E-08
9012316,0,2.45E-08
9012317,0,0.00103072
9012318,0,1.75E-06
9012319,0,0.000330574
9012320,0,0.002449776
9012321,0,1.31E-07
9012322,0,4.08E-08
9012323,0,5.43E-06
9012324,0,3.50E-08
9012325,0,4.50E-06
9012326,0,6.11E-07
9012327,0,4.79E-09
9012328,0,0.363604218
9012329,0,4.50E-08
9012330,0,8.11E-06
9012331,0,1.45E-05
9012332,0,2.02E-06
9012333,0,1.03E-06
9012334,0,1.73E-06
9012335,0,3.87E-08
9012336,0,1.15E-07
9012337,0,0.000151763
9012338,0,0.003381789
9012339,0,3.70E-07
9012340,0,3.38E-07
9012341,0,1.59E-06
9012342,0,1.28E-06
9012343,0,6.44E-07
9012344,0,1.30E-06
9012345,1,0.701396585
9012346,0,1.47E-05
9012347,0,4.65E-09
9012348,0,4.33E-07
9012349,0,1.00E-08
9012350,0,2.28E-07
9012351,0,5.59E-08
9012352,0,0.009026887
9012353,0,1.55E-07
9012354,0,4.15E-06
9012355,0,5.04E-06
9012356,0,5.40E-08
9012357,0,1.18E-06
9012358,0,2.33E-07
9012359,0,0.000171523
9012360,0,5.19E-05
9012361,0,5.89E-07
9012362,0,2.87E-05
9012363,0,4.00E-08
9012364,0,1.09E-06
9012365,0,1.05E-06
9012366,0,5.41E-06
9012367,0,4.85E-08
9012368,0,5.46E-07
9012369,0,3.40E-06
9012370,0,3.11E-07
9012371,0,3.46E-08
9012372,0,7.19E-08
9012373,0,4.48E-08
9012374,0,2.35E-06
9012375,0,2.75E-06
9012376,0,7.88E-08
9012377,0,6.76E-07
9012378,0,1.59E-06
9012379,0,3.34E-08
9012380,0,0.000800806
9012381,0,1.89E-09
9012382,0,7.05E-06
9012383,0,2.11E-07
9012384,0,6.22E-07
9012385,0,1.16E-06
9012386,0,0.001243037
9012387,0,3.63E-07
9012388,0,3.51E-05
9012389,0,6.89E-09
9012390,0,2.87E-06
9012391,0,0.001633706
9012392,0,5.95E-07
9012393,0,0.000348685
9012394,0,6.15E-08
9012395,0,4.23E-08
9012396,0,2.45E-09
9012397,0,1.07E-07
9012398,0,6.49E-07
9012399,0,2.13E-06
9012400,0,2.84E-07
9012401,0,1.60E-06
9012402,0,3.03E-06
9012403,0,4.73E-07
9012404,0,2.27E-07
9012405,0,2.49E-07
9012406,0,0.005957302
9012407,0,1.17E-07
9012408,0,6.03E-05
9012409,0,5.59E-07
9012410,0,0.319107264
9012411,0,2.82E-07
9012412,0,3.31E-07
9012413,0,0.000349155
9012414,0,3.09E-07
9012415,0,2.36E-08
9012416,0,2.08E-07
9012417,0,1.03E-05
9012418,0,4.98E-06
9012419,0,1.91E-06
9012420,0,0.000189442
9012421,0,2.70E-05
9012422,0,5.09E-10
9012423,0,0.00012725
9012424,0,5.43E-06
9012425,0,6.07E-07
9012426,0,0.000747932
9012427,0,4.39E-06
9012428,0,0.000498457
9012429,0,2.59E-07
9012430,0,1.46E-06
9012431,0,0.000391533
9012432,0,9.40E-06
9012433,0,5.13E-07
9012434,0,2.48E-05
9012435,0,1.64E-06
9012436,0,5.07E-05
9012437,0,4.53E-06
9012438,0,2.66E-08
9012439,0,8.55E-07
9012440,0,4.66E-05
9012441,0,2.41E-07
9012442,0,6.74E-06
9012443,0,4.28E-08
9012444,0,6.01E-08
9012445,0,1.68E-06
9012446,0,3.64E-06
9012447,0,1.58E-08
9012448,0,4.67E-08
9012449,0,0.001153062
9012450,0,2.12E-07
9012451,0,3.45E-07
9012452,0,9.24E-07
9012453,0,2.76E-07
9012454,0,2.78E-07
9012455,0,1.50E-07
9012456,0,8.32E-08
9012457,0,9.55E-06
9012458,0,1.40E-05
9012459,0,5.02E-07
9012460,0,1.39E-07
9012461,0,3.02E-08
9012462,0,5.86E-07
9012463,0,0.000356312
9012464,0,4.80E-05
9012465,0,5.30E-07
9012466,0,0.000123959
9012467,0,0.002237868
9012468,0,5.58E-08
9012469,0,1.41E-06
9012470,0,0.000538089
9012471,0,1.94E-07
9012472,0,4.14E-07
9012473,0,0.420565873
9012474,0,1.48E-05
9012475,0,3.43E-07
9012476,0,3.10E-07
9012477,0,5.64E-07
9012478,0,1.84E-06
9012479,0,4.14E-05
9012480,0,3.08E-07
9012481,0,7.24E-05
9012482,0,0.00011433
9012483,0,6.67E-07
9012484,0,1.16E-05
9012485,0,0.000320212
9012486,0,9.91E-06
9012487,0,0.009887136
9012488,0,0.029604867
9012489,0,0.000191389
9012490,0,2.71E-07
9012491,0,8.59E-08
9012492,0,3.44E-06
9012493,0,5.80E-07
9012494,0,1.37E-05
9012495,0,0.000104262
9012496,0,7.23E-08
9012497,0,6.69E-07
9012498,0,1.26E-08
9012499,0,6.21E-07
9012500,0,1.86E-08
9012501,0,9.76E-06
9012502,0,2.54E-07
9012503,0,1.03E-05
9012504,0,8.24E-08
9012505,0,0.087467477
9012506,0,9.53E-06
9012507,0,9.78E-05
9012508,0,1.04E-05
9012509,0,0.000507692
9012510,0,6.71E-07
9012511,0,6.73E-07
9012512,0,2.24E-08
9012513,0,9.81E-06
9012514,0,5.82E-07
9012515,0,3.36E-05
9012516,0,1.18E-07
9012517,0,2.02E-09
9012518,0,2.36E-05
9012519,0,1.27E-07
9012520,0,1.70E-05
9012521,0,9.36E-07
9012522,0,1.20E-07
9012523,0,2.12E-05
9012524,0,1.22E-06
9012525,0,9.11E-06
9012526,0,5.42E-07
9012527,0,3.12E-07
9012528,0,9.64E-06
9012529,0,7.22E-05
9012530,0,1.97E-07
9012531,0,0.005114808
9012532,0,3.80E-05
9012533,0,3.51E-07
9012534,0,6.06E-06
9012535,0,4.93E-08
9012536,0,1.40E-08
9012537,0,7.80E-06
9012538,0,2.43E-08
9012539,0,2.44E-05
9012540,0,1.42E-05
9012541,0,5.75E-09
9012542,0,7.08E-05
9012543,0,5.11E-09
9012544,0,1.24E-05
9012545,0,8.26E-08
9012546,0,5.73E-07
9012547,0,3.61E-05
9012548,0,4.25E-06
9012549,0,9.44E-06
9012550,0,5.27E-08
9012551,0,8.87E-07
9012552,0,0.02238409
9012553,0,1.61E-07
9012554,0,0.002892841
9012555,0,4.23E-07
9012556,0,4.14E-08
9012557,0,1.49E-06
9012558,0,1.10E-05
9012559,0,5.08E-08
9012560,0,2.81E-06
9012561,0,1.49E-07
9012562,0,1.05E-07
9012563,0,0.000266052
9012564,0,0.012766381
9012565,0,2.49E-06
9012566,0,1.30E-06
9012567,0,0.000541518
9012568,0,4.62E-07
9012569,0,4.80E-08
9012570,0,7.60E-07
9012571,0,5.18E-08
9012572,0,7.90E-09
9012573,0,4.96E-08
9012574,0,5.10E-07
9012575,0,1.24E-06
9012576,0,6.29E-05
9012577,0,0.000115542
9012578,0,5.50E-05
9012579,0,1.10E-08
9012580,0,1.34E-06
9012581,0,6.43E-06
9012582,0,0.035387777
9012583,0,0.00027978
9012584,0,5.41E-05
9012585,0,7.86E-06
9012586,0,4.63E-07
9012587,0,5.48E-06
9012588,0,1.84E-08
9012589,0,0.025666492
9012590,0,6.61E-07
9012591,0,1.53E-06
9012592,0,2.16E-06
9012593,0,4.22E-08
9012594,0,2.26E-05
9012595,0,7.56E-07
9012596,0,4.28E-05
9012597,0,7.88E-05
9012598,0,2.21E-07
9012599,0,2.25E-07
9012600,0,1.59E-08
9012601,0,0.000169358
9012602,0,1.10E-06
9012603,0,3.06E-07
9012604,0,7.53E-06
9012605,0,8.02E-06
9012606,0,1.03E-07
9012607,0,2.81E-07
9012608,0,1.18E-05
9012609,0,2.37E-07
9012610,0,0.004924987
9012611,0,3.05E-07
9012612,0,5.21E-05
9012613,0,1.82E-09
9012614,0,8.09E-06
9012615,0,1.51E-05
9012616,0,4.10E-05
9012617,0,4.87E-06
9012618,0,1.68E-05
9012619,0,0.00017699
9012620,0,0.000111353
9012621,0,5.16E-05
9012622,0,7.91E-08
9012623,0,0.037981901
9012624,0,7.06E-06
9012625,0,3.28E-05
9012626,0,5.74E-09
9012627,0,4.46E-05
9012628,0,6.24E-05
9012629,0,4.13E-08
9012630,0,3.30E-07
9012631,0,1.92E-05
9012632,1,0.514854729
9012633,0,1.20E-06
9012634,0,1.68E-06
9012635,0,1.87E-07
9012636,0,0.000173231
9012637,0,3.80E-07
9012638,0,4.57E-06
9012639,0,3.78E-06
9012640,0,1.47E-07
9012641,0,2.48E-08
9012642,0,4.16E-08
9012643,0,0.000320567
9012644,0,9.79E-05
9012645,0,1.37E-06
9012646,0,0.000152579
9012647,0,4.75E-08
9012648,0,1.16E-06
9012649,0,0.010568327
9012650,0,1.18E-06
9012651,0,1.69E-06
9012652,0,2.33E-08
9012653,0,1.97E-08
9012654,0,1.39E-07
9012655,0,4.11E-07
9012656,0,5.79E-08
9012657,0,0.00010213
9012658,0,7.72E-09
9012659,0,1.38E-07
9012660,0,0.000304753
9012661,0,1.75E-06
9012662,0,0.000413015
9012663,0,6.60E-06
9012664,0,3.64E-06
9012665,0,1.89E-05
9012666,0,2.98E-07
9012667,0,1.05E-06
9012668,0,7.10E-06
9012669,0,2.45E-07
9012670,0,9.15E-08
9012671,0,2.94E-05
9012672,0,5.75E-09
9012673,0,5.84E-05
9012674,0,5.45E-08
9012675,0,1.41E-05
9012676,0,8.09E-07
9012677,0,0.000678462
9012678,0,0.290379614
9012679,0,7.97E-09
9012680,0,6.60E-08
9012681,0,5.37E-08
9012682,0,1.36E-06
9012683,0,1.20E-07
9012684,0,1.23E-08
9012685,0,0.000836998
9012686,0,7.68E-06
9012687,0,9.66E-09
9012688,0,3.75E-09
9012689,0,2.19E-05
9012690,0,3.47E-09
9012691,0,2.71E-08
9012692,0,4.16E-08
9012693,0,1.19E-06
9012694,0,3.39E-06
9012695,0,8.69E-07
9012696,0,1.29E-08
9012697,0,3.92E-05
9012698,0,3.88E-07
9012699,0,2.48E-06
9012700,0,1.76E-05
9012701,0,7.33E-07
9012702,0,1.77E-06
9012703,0,2.45E-06
9012704,0,5.43E-06
9012705,0,2.57E-05
9012706,0,3.84E-06
9012707,0,6.79E-06
9012708,0,1.58E-08
9012709,0,1.71E-07
9012710,0,7.08E-09
9012711,0,3.00E-06
9012712,0,2.48E-06
9012713,0,8.05E-09
9012714,0,6.16E-07
9012715,0,0.000273802
9012716,0,3.22E-06
9012717,0,1.43E-06
9012718,0,1.51E-05
9012719,0,2.11E-07
9012720,0,1.85E-05
9012721,0,2.53E-09
9012722,0,1.18E-07
9012723,0,4.00E-05
9012724,0,9.51E-05
9012725,0,2.26E-06
9012726,0,3.20E-07
9012727,0,3.66E-08
9012728,0,9.69E-07
9012729,0,4.48E-07
9012730,0,1.01E-07
9012731,0,3.16E-09
9012732,0,8.46E-08
9012733,0,3.15E-07
9012734,0,7.03E-06
9012735,0,3.55E-05
9012736,0,2.48E-08
9012737,0,4.81E-08
9012738,0,1.10E-06
9012739,0,0.000189076
9012740,0,1.19E-07
9012741,0,0.161026672
9012742,0,2.59E-07
9012743,0,0.003901436
9012744,0,1.80E-06
9012745,0,7.55E-07
9012746,0,0.000117278
9012747,0,2.11E-05
9012748,0,6.46E-08
9012749,0,3.71E-06
9012750,0,0.017487083
9012751,0,1.26E-05
9012752,0,7.25E-07
9012753,0,1.41E-05
9012754,0,8.58E-08
9012755,0,1.54E-07
9012756,0,1.02E-06
9012757,0,5.97E-07
9012758,0,5.76E-08
9012759,0,9.56E-07
9012760,0,1.68E-08
9012761,0,4.06E-07
9012762,0,0.000278967
9012763,0,6.04E-09
9012764,0,8.88E-06
9012765,0,3.64E-05
9012766,0,5.33E-05
9012767,0,7.94E-06
9012768,0,0.011233012
9012769,0,1.41E-07
9012770,0,6.44E-07
9012771,0,0.000224698
9012772,0,5.75E-09
9012773,0,0.000414546
9012774,0,1.05E-07
9012775,0,2.05E-08
9012776,0,2.48E-07
9012777,0,2.00E-07
9012778,0,0.000371357
9012779,0,3.58E-05
9012780,0,3.30E-05
9012781,0,9.91E-06
9012782,0,3.19E-07
9012783,0,2.11E-06
9012784,0,8.72E-07
9012785,0,1.53E-07
9012786,0,6.09E-08
9012787,0,0.000124488
9012788,0,1.43E-05
9012789,0,3.82E-08
9012790,0,4.99E-08
9012791,0,2.94E-07
9012792,0,1.32E-05
9012793,0,1.57E-08
9012794,0,1.51E-09
9012795,0,8.08E-08
9012796,0,6.58E-08
9012797,0,1.83E-07
9012798,0,2.39E-05
9012799,0,1.29E-06
9012800,0,0.001444526
9012801,0,0.00021396
9012802,0,4.44E-09
9012803,0,0.013116674
9012804,0,3.73E-06
9012805,0,4.50E-05
9012806,0,2.40E-05
9012807,0,4.58E-08
9012808,0,1.66E-07
9012809,0,5.92E-07
9012810,0,7.43E-05
9012811,0,1.38E-06
9012812,0,0.002430601
9012813,0,6.24E-06
9012814,0,8.38E-06
9012815,0,5.28E-10
9012816,0,6.59E-07
9012817,0,7.41E-08
9012818,0,4.42E-08
9012819,0,3.32E-06
9012820,0,0.000676086
9012821,0,6.75E-07
9012822,0,3.45E-08
9012823,0,1.82E-05
9012824,1,0.652960122
9012825,0,4.50E-09
9012826,0,1.07E-06
9012827,0,7.35E-05
9012828,0,3.38E-06
9012829,0,2.84E-08
9012830,0,1.07E-07
